	Kingdom	Phyla	Class	Order	Family	Genus	Species	Kingdom_Eukaryome	Phylum_Eukaryome	Class_Eukaryome	Order_Eukaryome	Family_Eukaryome	Genus_Eukaryome	Species_Eukaryome
Taxa_11832	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_11833	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Apiosordaria	NA	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
Taxa_11858	Fungi	Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	NA	Fungi	NA	NA	NA	NA	NA	NA
Taxa_11859	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	NA	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	NA
Taxa_11860	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	NA	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Fimicolochytrium	alabamae
Taxa_11861	Fungi	Chytridiomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_11862	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_11863	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Trechispora	NA	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Trechispora	NA
Taxa_11868	Fungi	Ascomycota	Dothideomycetes	Muyocopronales	Muyocopronaceae	Muyocopron	atromaculans	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_11902	Fungi	Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_11904	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pseudombrophilaceae	Lasiobolidium	NA	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pseudombrophilaceae	Lasiobolidium	NA
Taxa_11905	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_11907	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_11927	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA	Fungi	NA	NA	NA	NA	NA	NA
Taxa_11958	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_11960	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_11961	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Dipodascus	aggregatus	Fungi	Ascomycota	Dipodascomycetes	Dipodascales	Dipodascaceae	Dipodascus	NA
Taxa_11963	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Pectenia	NA
Taxa_11964	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_11965	Fungi	Ascomycota	Arthoniomycetes	Lichenostigmatales	Phaeococcomycetaceae	Phaeococcomyces	NA	Fungi	Ascomycota	Arthoniomycetes	Lichenostigmatales	Phaeococcomycetaceae	Phaeococcomyces	nigricans
Taxa_11967	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Delastria	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_11971	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_11973	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_11976	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetales_fam_Incertae_sedis	Spizellomycetales_gen_Incertae_sedis	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_11977	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Ambisporaceae	Ambispora	granatensis	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_11978	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_11982	Fungi	Ascomycota	Leotiomycetes	Leotiales	Tympanidaceae	NA	NA	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	NA
Taxa_12015	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	NA	NA	Fungi	NA	NA	NA	NA	NA	NA
Taxa_12020	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Veronaeopsis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_12023	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	mediterraneensis	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	luteus
Taxa_12072	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
Taxa_12107	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_12126	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctidaceae_gen_Incertae_sedis	NA	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	NA
Taxa_12127	Fungi	Basidiomycota	Agaricomycetes	Agaricomycetes_ord_Incertae_sedis	Agaricomycetes_fam_Incertae_sedis	Akenomyces	costatus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Niaceae	Akenomyces	costatus
Taxa_12128	Fungi	Ascomycota	Sordariomycetes	Microascales	Chadefaudiellaceae	Chadefaudiellaceae_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_12129	Fungi	NA	NA	NA	NA	NA	NA	Fungi	NA	NA	NA	NA	NA	NA
Taxa_12134	Fungi	Ascomycota	Pezizomycetes	Pezizales	Helvellaceae	Helvella	floriforma	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
Taxa_12138	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	NA	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	NA
Taxa_12141	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_12143	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_12144	Fungi	Ascomycota	Geoglossomycetes	Geoglossales	Geoglossaceae	Geoglossum	NA	Fungi	Ascomycota	Geoglossomycetes	Geoglossales	Geoglossaceae	Geoglossum	NA
Taxa_12145	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_12147	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	NA	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_incertae_sedis	Polyphilus	NA
Taxa_12149	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetales_fam_Incertae_sedis	Spizellomycetales_gen_Incertae_sedis	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_12154	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Paragalactinia	succosa	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Paragalactinia	succosella
Taxa_12156	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_12172	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Piskurozyma	taiwanensis	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Teunia	globosa
Taxa_12191	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliales_fam_Incertae_sedis	Orbiliales_gen_Incertae_sedis	NA	Fungi	Ascomycota	NA	NA	NA	NA	NA
Taxa_12192	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
Taxa_12201	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Sclerostagonospora	lathyri	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
Taxa_12202	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Rhizophydiaceae	Rhizophydium	NA	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Rhizophydiaceae	Rhizophydium	NA
Taxa_12254	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	bernensis	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	bonfanteae
Taxa_12259	Fungi	Ascomycota	Leotiomycetes	Leotiales	Tympanidaceae	Capturomyces	funiculosus	Fungi	Ascomycota	Leotiomycetes	Leotiales	Tympanidaceae	NA	NA
Taxa_12276	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_12311	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Scolecostigmina	chibaensis	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_12315	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Delastria	NA	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
Taxa_12316	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Ascobolaceae_gen_Incertae_sedis	NA	Fungi	Ascomycota	NA	NA	NA	NA	NA
Taxa_12317	Fungi	Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_12322	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_12325	Fungi	Basidiomycota	Tritirachiomycetes	Tritirachiales	Tritirachiaceae	Tritirachiaceae_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tritirachiomycetes	Tritirachiales	NA	NA	NA
Taxa_12326	Fungi	Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_12329	Fungi	Glomeromycota	Glomeromycetes	Entrophosporales	Entrophosporaceae	Claroideoglomus	drummondii	Fungi	Glomeromycota	Glomeromycetes	Entrophosporales	Entrophosporaceae	Entrophospora	furrazolae
Taxa_12362	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Tricellula	NA	Fungi	Ascomycota	Leotiomycetes	Helotiales	Calloriaceae	Tricellula	NA
Taxa_12363	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_12364	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_12365	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	NA	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
Taxa_12366	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Scolecobasidium	bacilliforme	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Scolecobasidium	NA
Taxa_12367	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pseudombrophilaceae	Lasiobolidium	coprophilum	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pseudombrophilaceae	Lasiobolidium	NA
Taxa_12373	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	terricola	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	NA
Taxa_12376	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Neosorocybe	pini	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Neosorocybe	NA
Taxa_12442	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	NA	NA	Fungi	Ascomycota	Eurotiomycetes	NA	NA	NA	NA
Taxa_12443	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizoglomus	invermaium
Taxa_12445	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Neodevriesiaceae	Neodevriesia	NA	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Neodevriesiaceae	Neodevriesia	NA
Taxa_12500	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Ganodermataceae	Ganoderma	adspersum	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Ganoderma	adspersum
Taxa_12509	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Scolecostigmina	chibaensis	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_12512	Fungi	Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_12513	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Oliveoniaceae	Oliveonia	NA	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Oliveoniaceae	Oliveonia	NA
Taxa_12515	Fungi	Ascomycota	Dothideomycetes	Microthyriales	Microthyriaceae	Microthyrium	microscopicum	Fungi	NA	NA	NA	NA	NA	NA
Taxa_12516	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	NA	NA	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Mycosphaerella	handelii
Taxa_12517	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_12521	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetales_fam_Incertae_sedis	Spizellomycetales_gen_Incertae_sedis	NA	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	NA	NA
Taxa_12524	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Pezizaceae_gen_Incertae_sedis	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_12525	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Myxozyma	monticola	Fungi	Ascomycota	NA	NA	NA	NA	NA
Taxa_12526	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetales_fam_Incertae_sedis	Spizellomycetales_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_12529	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Peziza	apiculata	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Phaeopezia	NA
Taxa_12530	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_12531	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_12532	Fungi	Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_12533	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	pruinosa	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	NA
Taxa_12534	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA	Fungi	NA	NA	NA	NA	NA	NA
Taxa_12536	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	cytosporella	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	NA
Taxa_12537	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	NA	NA	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	NA	NA
Taxa_12538	Fungi	Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_12541	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	NA	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	NA
Taxa_12568	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_12570	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Stagonospora	NA	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Stagonospora	NA
Taxa_12575	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	globosum	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	globosum
Taxa_12576	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Pezizellaster	NA	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_incertae_sedis	Polyphilus	NA
Taxa_12578	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellales_fam_Incertae_sedis	Mortierellales_gen_Incertae_sedis	NA	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	NA	NA	NA
Taxa_12579	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	NA	NA	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	NA	NA
Taxa_12582	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_12625	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Bradymyces	NA	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Bradymyces	graniticola
Taxa_12626	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Ostropomyces	thailandicus	Fungi	NA	NA	NA	NA	NA	NA
Taxa_12629	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	NA	NA
Taxa_12709	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_12712	Fungi	Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	NA	Fungi	NA	NA	NA	NA	NA	NA
Taxa_12714	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Hyalorbilia	NA	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Hyalorbilia	NA
Taxa_12715	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	constrictum	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	nigrum
Taxa_12717	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_12718	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Rhizophydiales_fam_Incertae_sedis	Rhizophydiales_gen_Incertae_sedis	NA	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	NA	NA	NA
Taxa_12722	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA	Fungi	Ascomycota	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	NA	NA
Taxa_12724	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_12727	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_12728	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_12731	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_12732	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	brumale	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	NA	NA
Taxa_12734	Fungi	Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_12735	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_12737	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Paragalactinia	succosa	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Paragalactinia	succosella
Taxa_12747	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Parapyrenochaetaceae	Parapyrenochaeta	NA	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_incertae_sedis	Pseudoperisporiaceae	Nematostoma	NA
Taxa_12760	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Ascobolaceae_gen_Incertae_sedis	NA	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Thecotheus	NA
Taxa_12766	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Circinotrichum	circinatum	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Circinotrichum	maculiforme
Taxa_12770	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_12771	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	NA	Fungi	NA	NA	NA	NA	NA	NA
Taxa_12822	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Delitschiaceae	Delitschiaceae_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_12823	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	graminis
Taxa_12824	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Cunninghamella	globospora	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_12829	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	NA	NA	Fungi	Ascomycota	Eurotiomycetes	NA	NA	NA	NA
Taxa_12832	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Geopora	NA	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Geopora	NA
Taxa_12910	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	NA	NA	Fungi	NA	NA	NA	NA	NA	NA
Taxa_12911	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_12913	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	constrictum	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	nigrum
